district,date,max_apparent_temp,mean_apparent_temp,max_temperature,min_temperature,night_min_temperature,mean_humidity,mean_wind_speed,max_shortwave_radiation,total_precipitation,heat_hours_30,heat_hours_apparent_35,weather_source,hourly_coverage,hot_day,heatwave_streak,month,day_of_year,month_sin,month_cos,max_apparent_temp_median,max_apparent_temp_mad,max_apparent_temp_p98,max_temperature_median,max_temperature_mad,max_temperature_p98,night_min_temperature_median,night_min_temperature_mad,night_min_temperature_p98,mean_humidity_median,mean_humidity_mad,mean_humidity_p98,max_shortwave_radiation_median,max_shortwave_radiation_mad,max_shortwave_radiation_p98,apparent_anomaly_z,temperature_anomaly_z,night_anomaly_z,humidity_anomaly_z,radiation_anomaly_z,heat_hours_apparent_35_scaled,heatwave_streak_scaled
Charlottenburg-Wilmersdorf,2018-01-12,8.38,1.9566666666666668,8.33,-5.68,-5.68,75.14458333333333,4.548333333333333,100.55,6.09,0,0,synthetic_demo,24,False,0,1,12,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.4784178642799118,0.7365604612689196,0.0,0.0,0.899129259754301,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-13,8.72,2.069166666666667,8.22,-5.11,-5.11,77.42583333333333,3.9620833333333336,82.28,0.41,0,0,synthetic_demo,24,False,0,1,13,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.745077001747403,0.6455248986401773,0.0,0.7729307815222229,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-14,7.28,1.86125,6.92,-4.31,-2.61,75.78333333333333,5.520833333333333,106.67,1.17,0,0,synthetic_demo,24,False,0,1,14,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.0,0.0,1.5218409598240772,0.0,1.2511875495621274,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-15,5.97,1.3141666666666667,6.07,-5.29,-5.29,78.87166666666667,4.242500000000001,83.46,5.95,0,0,synthetic_demo,24,False,0,1,15,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.0,0.0,0.0,1.838724467944701,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-16,7.8,1.95875,6.93,-5.59,-5.59,76.33125,4.07875,67.95,0.31,0,0,synthetic_demo,24,False,0,1,16,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.023528747423602368,0.0,0.0,0.0,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-17,9.07,1.8116666666666665,8.68,-5.54,-4.89,75.49625,3.8845833333333335,102.72,0.0,0,0,synthetic_demo,24,False,0,1,17,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,1.0195790550227615,1.0262190696331013,0.0,0.0,1.0239603853887755,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-18,7.7,2.2495833333333333,7.73,-4.21,-4.04,77.21791666666667,3.6475000000000004,100.76,5.26,0,0,synthetic_demo,24,False,0,1,18,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.0,0.24000284693032226,0.5524723306265582,0.6196653493825103,0.9112096912673151,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-19,6.51,1.6683333333333332,6.29,-5.42,-5.42,77.15375,4.519583333333333,99.0,1.79,0,0,synthetic_demo,24,False,0,1,19,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.0,0.0,0.0,0.5723649955758656,0.8099641700153909,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-20,7.37,2.2533333333333334,7.47,-5.94,-5.94,77.345,5.158333333333333,94.96,0.0,0,0,synthetic_demo,24,False,0,1,20,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.0,0.024827880716929356,0.0,0.7133446215320346,0.5775596780507471,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-21,9.24,2.0283333333333333,8.35,-4.53,-4.53,75.10875,4.89125,76.11,0.0,0,0,synthetic_demo,24,False,0,1,21,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,1.152908623756507,0.7531123817468726,0.2203110520903453,0.0,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-22,8.49,2.7866666666666666,8.45,-4.6,-3.63,73.20458333333333,3.8329166666666663,107.89,0.0,0,0,synthetic_demo,24,False,0,1,22,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.5646899381664526,0.8358719841366385,0.8304031963405322,0.0,1.3213691040663018,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-23,7.05,2.192083333333333,6.76,-3.32,-3.32,76.77666666666667,4.9366666666666665,55.97,5.21,0,0,synthetic_demo,24,False,0,1,23,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.0,0.0,1.0405460460267077,0.29439863067317584,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-24,8.35,2.533333333333333,7.87,-4.14,-4.14,76.89291666666666,4.1225,60.45,3.7800000000000002,0,0,synthetic_demo,24,False,0,1,24,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.45488911685630873,0.3558662902759948,0.48468431459875994,0.38009212880339316,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-25,7.76,3.14625,7.44,-4.02,-4.02,75.84625,4.121666666666667,79.26,0.0,0,0,synthetic_demo,24,False,0,1,25,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.0,0.0,0.5660299338321182,0.0,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-26,11.09,2.6750000000000003,10.3,-3.72,-3.72,76.35583333333334,4.706666666666666,109.69,7.8999999999999995,0,0,synthetic_demo,24,False,0,1,26,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,2.603848048211974,2.366924628347316,0.7693939819155133,0.0,1.424915659892133,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-27,8.65,3.1174999999999997,7.91,-3.46,-3.46,75.27541666666667,4.245833333333334,73.68,0.0,0,0,synthetic_demo,24,False,0,1,27,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.690176591092331,0.38897013123190133,0.9456428235877896,0.0,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-28,7.23,2.783333333333333,6.98,-2.53,-2.53,75.79083333333334,4.4225,102.14,1.75,0,0,synthetic_demo,24,False,0,1,28,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.0,0.0,1.576071372646316,0.0,0.9905953840671188,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-29,11.64,3.27375,11.07,-3.8,-3.8,76.09458333333333,5.065833333333333,95.18,0.0,0,0,synthetic_demo,24,False,0,1,29,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,3.035208417644681,3.004173566748516,0.7151635690932748,0.0,0.5902153682072384,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-30,7.96,2.4058333333333333,7.45,-5.7,-4.74,74.60166666666667,3.7808333333333333,81.03,3.78,0,0,synthetic_demo,24,False,0,1,30,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,0.14901540034948074,0.008275960238976452,0.07795621843196844,0.0,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-01-31,9.88,3.3645833333333335,9.62,-3.06,-3.06,74.70625,3.8387499999999997,76.37,0.0,0,0,synthetic_demo,24,False,0,1,31,0.49999999999999994,0.8660254037844387,7.77,0.8599999999999994,10.8448,7.44,0.815,10.306000000000001,-4.855,0.9949999999999999,-1.8237999999999994,76.37729166666668,0.9150000000000134,78.93979166666668,84.92,11.725000000000001,122.1126,1.6548552354600203,1.804159332096904,1.2167948876989836,0.0,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-01,9.0,3.392916666666667,8.34,-3.07,-3.07,75.67208333333333,4.980416666666667,88.51,0.35,0,0,synthetic_demo,24,False,0,2,32,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.0,0.0,0.0,1.1331395508329907,0.005735041577804431,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-02,10.13,4.61,10.05,-1.91,-1.47,73.20791666666666,4.18625,105.08,0.0,0,0,synthetic_demo,24,False,0,2,33,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.0,0.0,0.0,0.0,0.8320797280493141,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-03,8.65,3.624166666666667,8.36,-4.35,-4.35,74.85125000000001,5.590416666666666,95.2,0.0,0,0,synthetic_demo,24,False,0,2,34,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.0,0.0,0.0,0.6480184131298576,0.3393648516257465,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-04,8.76,3.6770833333333335,9.41,-3.08,-3.08,74.49541666666666,4.815833333333333,74.31,0.0,0,0,synthetic_demo,24,False,0,2,35,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.0,0.0,0.0,0.43771716866361426,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-05,9.38,3.879583333333333,9.48,-3.25,-3.25,74.49125,4.507916666666667,93.31,3.74,0,0,synthetic_demo,24,False,0,2,36,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.0,0.0,0.0,0.4352546248174077,0.24511069004269553,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-06,9.65,4.4825,9.22,-1.79,-1.79,75.63708333333334,4.6658333333333335,114.57,0.0,0,0,synthetic_demo,24,False,0,2,37,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.0,0.0,0.0,1.1124541825248384,1.3053453330351092,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-07,10.4,4.241666666666666,10.18,-1.25,-1.24,76.7625,2.8991666666666664,83.74,2.28,0,0,synthetic_demo,24,False,0,2,38,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.0,0.0,0.08058075445074368,1.7775872753858404,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-08,12.42,4.041666666666667,11.25,-1.66,-1.19,74.87958333333333,4.085,78.24,7.9799999999999995,0,0,synthetic_demo,24,False,0,2,39,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.6607256419362568,0.22817345394933153,0.11042547832138952,0.6647637112840709,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-09,11.16,4.793333333333333,10.81,-2.98,-2.98,74.1525,4.242916666666667,89.53,0.0,0,0,synthetic_demo,24,False,0,2,40,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.0,0.007522201778549675,0.0,0.2350498101206364,0.056602366876593625,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-10,14.97,4.8237499999999995,14.72,-1.72,-1.72,73.75458333333333,3.5883333333333334,120.68,3.59,0,0,synthetic_demo,24,False,0,2,41,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,2.064767631050804,1.9683094653870907,0.0,0.0,1.6100505855602112,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-11,11.37,5.195416666666667,10.65,-0.12,-0.12,73.635,3.498333333333333,124.96,0.0,0,0,synthetic_demo,24,False,0,2,42,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.08259070524203137,0.0,0.7491025691532097,0.0,1.8234938721080718,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-12,9.07,4.32125,8.77,-2.52,0.18,72.19333333333334,5.014166666666667,72.25,0.0,0,0,synthetic_demo,24,False,0,2,43,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.0,0.0,0.9281709123770846,0.0,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-13,10.41,5.422916666666667,10.21,-1.07,-1.07,71.44208333333334,5.370416666666666,134.59,2.92,0,0,synthetic_demo,24,False,0,2,44,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.0,0.0,0.1820528156109394,0.0,2.30374126684076,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-14,11.62,4.8445833333333335,11.11,-1.66,-1.66,74.1275,4.745,78.34,7.58,0,0,synthetic_demo,24,False,0,2,45,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.22024188064541828,0.15796623734953694,0.0,0.2202745470433801,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-15,10.45,5.71,9.92,-2.01,0.28,73.62333333333333,4.31,82.4,1.52,0,0,synthetic_demo,24,False,0,2,46,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.0,0.0,0.9878603601183763,0.0,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-16,10.19,5.68875,9.44,-1.94,-1.94,72.44791666666667,4.784166666666667,76.27,0.0,0,0,synthetic_demo,24,False,0,2,47,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-17,9.95,5.53,9.36,-1.46,-1.46,72.42041666666667,3.9458333333333333,91.15,0.0,0,0,synthetic_demo,24,False,0,2,48,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.0,0.0,0.0,0.0,0.13739164823349465,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-18,9.73,5.440833333333334,9.84,-0.78,-0.78,72.62208333333334,5.01625,101.41,6.53,0,0,synthetic_demo,24,False,0,2,49,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.0,0.0,0.3551522140606851,0.0,0.6490570968271993,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-19,12.67,6.291250000000001,12.22,0.29,0.29,74.75916666666667,4.169583333333334,86.45,0.0,0,0,synthetic_demo,24,False,0,2,50,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.7983768173396437,0.7146091689621924,0.9938293048925054,0.593596194128642,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-20,13.78,6.52,13.91,-1.13,-1.13,71.0325,3.967083333333333,68.59,3.39,0,0,synthetic_demo,24,False,0,2,51,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,1.4095480361306811,1.5621105693454234,0.14623914696616452,0.0,0.0,0.0,0.0
Charlottenburg-Wilmersdorf,2018-02-21,12.06,6.499583333333334,12.41,-0.48,-0.48,72.90166666666666,4.013333333333334,88.11,1.58,0,0,synthetic_demo,24,False,0,2,52,0.8660254037844386,0.5000000000000001,11.22,1.2249999999999988,14.579999999999998,10.795,1.3449999999999998,14.72,-1.375,1.13,1.815,73.75479166666666,1.1412499999999994,76.76895833333333,88.39500000000001,13.525000000000013,147.82,0.4625079493553799,0.8098903914904845,0.53422055728456,0.0,0.0,0.0,0.0
